1,2,3,4,5,6,7
-179.492,-1388.43,-200.714,-52.8431,-36.3842,-133.8715515,-83.82365417
-180.152,-1390.45,-200.897,-52.5583,-35.9875,-130.7221375,-83.73210144
-182.056,-1393.24,-201.304,-52.8431,-35.2856,-128.0610046,-83.73210144
-180.176,-1393.13,-201.223,-54.2266,-34.7668,-130.3070984,-84.98332214
-180.933,-1392.85,-201.508,-54.7555,-35.2246,-129.3305359,-85.95988464
-181.763,-1393.6,-201.426,-53.6569,-35.4992,-127.8656921,-85.44108582
-180.713,-1396.01,-202.362,-53.901,-35.4382,-128.7445984,-84.46452332
-184.912,-1395.98,-203.074,-53.7383,-35.2246,-128.2807312,-85.19694519
-182.788,-1398.02,-203.196,-53.4941,-35.5603,-129.5990906,-86.05143738
-182.08,-1397.72,-202.851,-54.2673,-35.8654,-128.5492859,-85.89884949
-181.348,-1399.76,-202.912,-54.3486,-35.5603,-127.816864,-85.53263855
-182.642,-1400.21,-203.176,-54.3893,-34.8584,-127.035614,-84.55607605
-183.911,-1400.27,-202.993,-53.7383,-34.4616,-125.863739,-83.82365417
-184.668,-1401.56,-203.095,-53.9417,-34.5227,-124.1059265,-83.94572449
-184.937,-1401.42,-202.932,-53.5755,-35.2246,-125.1313171,-83.82365417
-183.13,-1401.48,-203.441,-52.8838,-36.018,-123.6176453,-83.67106628
-186.035,-1401.32,-203.786,-53.0059,-35.7128,-124.1791687,-83.45744324
-185.816,-1402.56,-204.071,-54.4707,-34.5227,-124.3500671,-84.12882996
-185.303,-1405.11,-204.173,-54.7555,-34.187,-124.5453796,-82.45036316
-185.303,-1404.61,-204.234,-53.5348,-34.4311,-124.276825,-81.80949402
-187.256,-1405.63,-204.275,-53.3314,-34.6142,-122.0795593,-81.50431824
-187.329,-1406.18,-204.885,-54.5928,-34.7973,-124.5697937,-82.20622253
-189.16,-1407.56,-205.862,-53.8603,-33.9123,-125.082489,-82.389328
-187.525,-1406.45,-205.638,-52.7617,-33.424,-123.4711609,-80.8634491
-188.404,-1408.31,-205.801,-52.3548,-34.248,-125.8149109,-81.35173035
-191.333,-1408.01,-205.292,-53.0059,-33.5766,-127.0112,-82.05363464
-190.21,-1413.02,-205.699,-53.1686,-33.3325,-128.8422546,-82.14518738
-190.65,-1410.88,-206.391,-52.6396,-33.6377,-129.6723328,-81.65690613
-190.698,-1414.03,-206.981,-52.6396,-34.0954,-128.8422546,-82.1146698
-192.017,-1413.43,-207.062,-53.901,-34.187,-128.6469421,-81.38224792
-191.406,-1414.46,-207.164,-54.1859,-33.3935,-129.1352234,-81.04655457
-191.821,-1416.45,-207.286,-53.779,-32.7526,-130.8442078,-81.32121277
-193.164,-1415.52,-207.286,-54.5114,-33.0578,-130.6244812,-82.8165741
-194.434,-1419.15,-207.265,-54.0231,-31.8676,-127.6215515,-82.41984558
-196.948,-1420.92,-207.164,-53.2907,-31.8676,-126.7182312,-82.32829285
-193.701,-1421.29,-207.225,-52.1514,-33.0883,-126.5473328,-82.87760925
-196.338,-1421.29,-206.94,-52.6803,-33.302,-127.1332703,-81.99259949
-196.729,-1425.79,-206.96,-52.8024,-33.3935,-126.254364,-83.15226746
-195.947,-1423.82,-207.103,-51.9072,-33.5156,-125.2045593,-81.44328308
-195.85,-1423.2,-207.225,-52.1514,-33.8208,-127.816864,-81.8400116
-199.951,-1421.75,-207.672,-52.6803,-34.248,-127.9633484,-82.93864441
-200.318,-1424.02,-208.384,-52.5583,-34.0649,-130.941864,-81.59587097
-199.341,-1426.74,-208.466,-51.9072,-33.2409,-128.5737,-81.56535339
-200.952,-1426.32,-208.527,-51.2562,-33.4545,-123.8373718,-82.1146698
-199.487,-1424.52,-209.158,-51.9886,-34.3396,-123.3490906,-81.8400116
-200.244,-1424.91,-209.687,-52.3955,-34.7363,-128.5737,-81.10758972
-202.832,-1425.22,-210.216,-51.7038,-34.8278,-127.6459656,-81.87052917
-201.392,-1422.73,-210.378,-50.8086,-35.0109,-128.4028015,-81.68742371
-199.854,-1424.88,-209.931,-51.3782,-34.187,-130.7221375,-80.34465027
-203.198,-1426.08,-210.053,-51.3376,-33.8513,-132.4311218,-78.57463074
-201.001,-1427.26,-210.399,-51.9479,-33.3325,-130.6488953,-78.45256042
-201.538,-1427.56,-210.256,-51.2969,-32.3254,-128.6713562,-79.00187683
-203.443,-1426.64,-210.643,-52.07,-31.7761,-127.9877625,-79.15446472
-201.343,-1424.75,-210.989,-52.9245,-31.8066,-125.8881531,-79.06291199
-202.759,-1426.98,-211.07,-53.6976,-31.3183,-122.5678406,-78.94084167
-201.709,-1427.79,-211.558,-53.1279,-31.4709,-121.8842468,-78.483078
-201.123,-1428.9,-211.986,-52.3548,-31.2573,-123.3979187,-77.90324402
-202.32,-1427.74,-212.25,-52.9245,-31.5319,-122.3725281,-79.03239441
-201.367,-1429.27,-212.169,-53.3314,-32.0507,-122.4945984,-77.38444519
-200.122,-1429.49,-212.108,-52.3141,-31.4404,-122.4213562,-76.13322449
-200.562,-1429.97,-212.047,-51.8665,-30.7385,-121.0297546,-76.37736511
-203.394,-1430.96,-212.291,-51.7038,-32.478,-122.6654968,-75.79753113
-203.052,-1432.21,-211.802,-53.1279,-33.0273,-123.7153015,-76.59098816
-203.076,-1429.5,-212.616,-52.7617,-32.478,-124.9848328,-77.62858582
-202.442,-1431.47,-213.45,-51.6224,-31.654,-126.4496765,-76.92668152
-203.076,-1431.51,-213.45,-51.9072,-32.2338,-125.9125671,-75.73649597
-204.883,-1431.51,-214.122,-52.1921,-32.6001,-127.6459656,-76.04167175
-202.881,-1433.82,-214.63,-52.3141,-31.4709,-128.9154968,-75.52287292
-201.66,-1435.76,-215.159,-52.721,-31.4099,-127.9389343,-75.82804871
-205.176,-1432.66,-215.404,-52.3955,-32.2644,-127.7680359,-75.12614441
-206.421,-1432.66,-215.546,-51.9072,-31.3488,-128.8910828,-76.31632996
-205.469,-1434.66,-215.159,-51.6631,-30.0366,-130.0141296,-76.49943542
-203.931,-1432.93,-215.342,-51.012,-30.1586,-129.0619812,-76.71305847
-205.298,-1434.69,-215.973,-50.6865,-31.1047,-125.5219421,-76.62150574
-204.517,-1434.76,-216.665,-50.8086,-31.3793,-127.1332703,-75.61442566
-204.077,-1436.41,-216.563,-50.4017,-31.4099,-125.4975281,-75.64494324
-205.908,-1438.27,-216.156,-49.4251,-31.2573,-122.4213562,-76.68254089
-205.518,-1438.45,-216.299,-48.8148,-31.593,-126.5229187,-76.43840027
-206.128,-1436.76,-217.601,-49.5065,-31.4709,-131.1615906,-76.10270691
-206.69,-1437.54,-217.743,-49.6286,-31.715,-132.1869812,-76.529953
-205.957,-1436.88,-217.031,-49.6693,-31.9897,-133.9936218,-76.89616394
-204.444,-1439.18,-217.275,-49.832,-31.6845,-134.04245,-77.5065155
-203.467,-1438.91,-217.865,-50.3203,-31.0437,-135.2875671,-76.86564636
-204.37,-1441.5,-217.621,-50.8086,-30.6164,-135.2875671,-75.95011902
-203.369,-1437.04,-217.316,-52.4362,-30.6469,-135.5317078,-76.56047058
-204.907,-1440.08,-217.479,-51.9479,-30.6774,-137.191864,-76.34684753
-207.373,-1438.07,-218.13,-51.2155,-30.3723,-140.3656921,-75.76701355
-204.419,-1439.65,-218.557,-52.1514,-30.3723,-139.7309265,-75.15666199
-208.667,-1440.24,-218.415,-52.1514,-29.6093,-134.5063171,-75.37028503
-206.201,-1440.23,-218.72,-52.3548,-29.9755,-132.4555359,-73.96647644
-206.275,-1440.9,-219.188,-51.2969,-30.5249,-132.6508484,-74.14958191
-205.567,-1441.69,-219.025,-51.4596,-30.2502,-131.9916687,-74.36320496
-204.688,-1441.85,-219.574,-51.8665,-29.2431,-127.9389343,-75.18717957
-208.496,-1441.28,-219.961,-51.9479,-28.175,-125.6440125,-73.44767761
-207.739,-1442.29,-219.493,-51.0527,-28.4191,-127.4994812,-73.17301941
-206.519,-1441.29,-220.286,-51.8665,-29.1821,-130.1362,-73.66130066
-207.593,-1441.45,-221.12,-51.4596,-29.2431,-131.6010437,-73.90544128
-207.91,-1442.77,-220.998,-51.0934,-29.7009,-131.6987,-74.54631042
-207.056,-1445.51,-220.551,-51.7038,-30.3723,-132.1625671,-74.54631042
-204.81,-1443.84,-220.693,-51.9072,-30.7995,-130.6977234,-74.24113464
-206.641,-1444.3,-221.019,-51.6224,-30.769,-128.7445984,-74.82096863
-208.447,-1444.04,-221.283,-51.9886,-30.1892,-126.4985046,-76.13322449
-208.203,-1443.01,-221.161,-52.0293,-30.1281,-126.6694031,-74.27165222
-211.133,-1443.08,-221.019,-52.8838,-30.1586,-126.9867859,-73.14250183
-208.521,-1442.53,-221.446,-54.5928,-30.2807,-122.5922546,-74.36320496
-209.546,-1443.85,-221.934,-55.488,-29.6093,-118.6615906,-74.60734558
-212.427,-1444.48,-222.707,-53.8603,-30.5554,-119.8090515,-73.47819519
-210.401,-1445.73,-222.504,-52.2327,-30.8911,-124.4477234,-72.89836121
-209.986,-1443.72,-222.707,-51.8258,-30.2807,-125.4487,-73.99699402
-208.301,-1445.46,-222.626,-51.9886,-30.1586,-122.9584656,-74.24113464
-208.887,-1447.33,-222.626,-50.4424,-30.0671,-124.5942078,-74.51579285
-209.326,-1447.28,-222.931,-50.6051,-28.5717,-124.4233093,-75.03459167
-209.937,-1445.61,-222.646,-51.8665,-28.9074,-126.1811218,-74.48527527
-210.816,-1443.57,-222.768,-50.9714,-29.7314,-125.1557312,-73.78337097
-212.72,-1443.67,-223.603,-50.2796,-29.9755,-123.5932312,-73.0509491
-211.402,-1445.83,-223.542,-49.9541,-29.3957,-122.6899109,-73.26457214
-212.28,-1446.38,-223.175,-50.4831,-28.8464,-123.8862,-74.11906433
-210.547,-1444.87,-223.643,-50.2796,-27.7478,-123.5932312,-74.88200378
-209.741,-1442.61,-223.867,-50.361,-27.7478,-121.6156921,-73.81388855
-209.986,-1444.16,-223.419,-51.7038,-28.0835,-121.2494812,-73.69181824
-210.01,-1444.35,-223.745,-51.0527,-29.3957,-116.9037781,-74.18009949
-212.305,-1445,-223.948,-50.1982,-29.7009,-114.535614,-73.56974792
-212.891,-1444.62,-224.091,-50.8086,-28.2055,-116.5619812,-73.14250183
-213.648,-1442.53,-224.091,-50.3203,-27.0459,-118.4906921,-72.77629089
-210.303,-1442.3,-224.355,-50.2389,-27.4426,-117.245575,-72.44059753
-210.474,-1445.71,-225.088,-50.361,-27.9614,-117.4408875,-73.35612488
-211.719,-1443.43,-225.393,-49.7506,-28.4191,-118.1488953,-73.56974792
-211.084,-1444.13,-225.312,-51.3376,-28.6023,-119.3695984,-73.29508972
-213.208,-1445.02,-224.945,-52.1514,-28.6023,-117.2211609,-73.66130066
-209.912,-1445.89,-225.271,-51.012,-28.2666,-114.6088562,-74.18009949
-213.623,-1444.68,-225.515,-50.6051,-28.236,-112.7289734,-73.3256073
-213.013,-1445.82,-225.759,-50.8086,-27.7172,-113.0219421,-72.0743866
-214.844,-1446.55,-225.291,-50.8086,-27.5647,-113.1928406,-73.87492371
-212.818,-1447.99,-225.027,-51.5003,-28.114,-115.5121765,-73.08146667
-214.014,-1445.53,-225.596,-51.9479,-27.7783,-114.5844421,-72.68473816
-213.233,-1449.08,-225.779,-52.5583,-27.6867,-113.0707703,-73.08146667
-212.915,-1447.43,-225.718,-52.6396,-28.175,-107.8217468,-73.44767761
-210.938,-1448.64,-225.474,-52.0293,-27.9919,-106.9184265,-73.47819519
-212.11,-1447.55,-225.271,-52.4769,-26.9848,-108.7983093,-72.71525574
-213.599,-1449.82,-225.678,-51.8258,-26.466,-107.6508484,-72.53215027
-212.842,-1449.07,-226.166,-53.0872,-26.6491,-109.848114,-73.6002655
-215.137,-1449.44,-226.288,-53.0872,-26.6491,-113.72995,-73.63078308
-214.99,-1446.39,-226.573,-52.4362,-26.7102,-113.4613953,-72.92887878
-213.599,-1448.5,-226.349,-51.6224,-27.5036,-111.5570984,-72.53215027
-213.599,-1447.03,-226.003,-50.6458,-27.8393,-109.8725281,-72.53215027
-214.282,-1449.16,-226.308,-50.4831,-27.229,-108.7494812,-72.16593933
-212.598,-1450.43,-226.329,-49.303,-26.9238,-108.3344421,-71.61662292
-215.967,-1448.47,-226.797,-49.0182,-27.3815,-112.2651062,-71.06730652
-214.99,-1448.44,-227.143,-50.1169,-27.8393,-112.973114,-69.99919128
-215.454,-1449.36,-226.837,-50.4017,-28.236,-111.4838562,-69.72453308
-216.968,-1446.1,-227.021,-51.0527,-28.8464,-110.1899109,-70.670578
-216.846,-1449.86,-226.614,-50.3203,-28.114,-112.6313171,-70.91471863
-217.383,-1447.88,-225.678,-49.4658,-27.6257,-114.4623718,-71.0978241
-216.065,-1449.41,-226.349,-49.7506,-27.5341,-115.0971375,-71.12834167
-216.406,-1448.09,-226.736,-50.361,-26.9543,-114.0473328,-71.6471405
-215.308,-1449.74,-226.593,-49.9541,-26.7407,-114.7065125,-71.00627136
-217.871,-1447.8,-227.082,-50.1575,-26.3745,-114.9506531,-70.06022644
-216.382,-1446.39,-227.773,-49.5472,-26.2524,-115.4389343,-71.55558777
-218.018,-1447.26,-227.895,-48.6113,-27.1069,-113.2904968,-71.76921082
-218.335,-1450.18,-228.689,-48.3265,-27.2595,-110.1654968,-70.94523621
-217.017,-1448.99,-229.075,-48.4079,-28.6633,-113.5834656,-71.31144714
-217.529,-1449.44,-229.096,-48.1637,-29.121,-113.8764343,-71.83024597
-216.773,-1448.09,-229.096,-47.8789,-28.4497,-113.4369812,-71.58610535
-217.285,-1447.98,-228.913,-47.5941,-27.2595,-114.6088562,-70.82316589
-218.384,-1450.96,-228.668,-49.2217,-27.0153,-113.2172546,-70.18229675
-218.726,-1449.88,-228.953,-49.5472,-27.0153,-114.6576843,-69.75505066
-219.336,-1452.68,-228.587,-49.3844,-27.5647,-115.1947937,-69.84660339
-219.507,-1449.1,-228.791,-48.1637,-27.8698,-112.7778015,-69.78556824
-218.506,-1450.41,-228.852,-48.4079,-26.8933,-113.8276062,-70.76213074
-220.508,-1450.6,-229.218,-48.6113,-26.7407,-113.8031921,-70.48747253
-218.701,-1449.43,-229.157,-49.0589,-27.1069,-115.1459656,-69.02262878
-221.094,-1451.09,-228.913,-48.0823,-27.7478,-113.2172546,-68.99211121
-218.726,-1449.48,-228.668,-47.9196,-27.6257,-111.410614,-69.60246277
-218.262,-1451.07,-229.523,-48.1637,-27.1069,-111.8256531,-69.72453308
-221.143,-1451.36,-230.377,-48.2858,-26.8322,-112.973114,-68.83952332
-221.631,-1449.98,-229.787,-47.0651,-26.8017,-112.1186218,-68.47331238
-222.046,-1449.91,-229.828,-46.6175,-27.7172,-113.1440125,-67.92399597
-221.778,-1445.79,-230.439,-46.8616,-28.4802,-113.8764343,-68.01554871
-222.241,-1450.76,-230.316,-46.943,-28.8769,-112.0942078,-68.53434753
-220.606,-1448.11,-229.889,-46.6989,-28.5107,-110.9223328,-68.1681366
-224.072,-1448.41,-230.052,-46.821,-28.4802,-111.0688171,-68.04606628
-222.901,-1447.99,-230.133,-46.943,-28.5107,-108.8227234,-68.41227722
-223.096,-1448.83,-230.52,-46.6582,-27.9614,-107.2358093,-67.37467957
-222.534,-1448.14,-230.479,-45.5596,-28.4191,-109.6772156,-66.91691589
-224.414,-1445.94,-230.662,-46.2106,-28.6328,-109.9457703,-66.52018738
-224.487,-1448.67,-230.581,-46.7396,-27.9614,-107.5287781,-66.24552917
-223.828,-1449.3,-230.805,-45.9258,-28.0529,-103.0365906,-66.27604675
-222.73,-1448.59,-231.232,-44.7458,-28.4191,-101.6938171,-66.24552917
-223.584,-1448.48,-231.619,-44.2982,-28.0529,-107.5287781,-66.70329285
-226.709,-1448.45,-231.781,-44.6644,-27.4426,-108.9203796,-67.55778503
-224.951,-1448.03,-232.493,-46.0071,-27.9309,-101.4740906,-66.00138855
-225.708,-1448.37,-232.534,-46.0478,-28.7243,-99.35006714,-64.65861511
-226.489,-1446.1,-232.31,-45.2747,-28.6023,-101.5473328,-64.62809753
-226.685,-1448.02,-232.473,-46.292,-28.0835,-103.9399109,-65.72673035
-226.758,-1446.78,-233.246,-46.821,-27.0764,-104.8676453,-66.24552917
-225.244,-1450.7,-233.226,-46.5768,-26.8933,-102.7436218,-66.42863464
-224.292,-1449.85,-232.453,-45.6409,-26.8017,-100.5707703,-65.17741394
-226.831,-1450.42,-232.758,-45.6816,-27.5952,-101.5473328,-64.56706238
-225.855,-1451.64,-232.595,-47.1058,-28.4191,-101.9623718,-65.81828308
-225.879,-1449.65,-232.29,-47.5127,-28.0224,-104.2817078,-65.7877655
-223.389,-1450.99,-232.453,-46.1699,-28.9379,-104.8432312,-64.84172058
-227.344,-1453.63,-232.086,-45.3968,-29.2736,-103.8666687,-65.11637878
-225.855,-1453.34,-232.371,-45.3968,-28.7854,-103.4272156,-66.00138855
-226.66,-1450.91,-232.676,-45.2747,-27.8698,-104.3061218,-66.03190613
-229.273,-1453,-232.534,-45.5596,-27.9614,-100.9125671,-65.08586121
-227.32,-1454.56,-232.209,-45.9258,-28.0224,-100.7416687,-65.48258972
-226.929,-1453.01,-232.025,-46.292,-27.8698,-101.9379578,-66.24552917
-226.026,-1449.55,-231.68,-45.763,-27.351,-101.8403015,-65.2384491
-227.002,-1451.52,-232.331,-45.0713,-26.7102,-99.88717651,-64.38395691
-226.904,-1451.53,-233.511,-44.7458,-26.7712,-99.61862183,-65.11637878
-226.538,-1451.63,-233.795,-45.1527,-27.2595,-100.0336609,-65.54362488
-226.734,-1448.81,-233.694,-44.7458,-26.6491,-104.2328796,-64.23136902
-227.051,-1451.74,-233.205,-44.2575,-27.0764,-105.9662781,-64.20085144
-227.808,-1447.55,-233.307,-43.7285,-26.6491,-102.2797546,-64.44499207
-227.417,-1451.93,-234.019,-44.5016,-26.6796,-99.42330933,-63.77360535
-227.612,-1451.81,-234.446,-44.583,-27.0764,-96.68893433,-63.89567566
-226.66,-1446.55,-234.406,-45.2747,-27.9003,-99.32565308,-64.04826355
-226.172,-1449.81,-234.589,-45.4375,-28.2055,-101.22995,-63.01066589
-226.221,-1448.74,-233.979,-43.7285,-27.351,-99.39889526,-62.5834198
-225.977,-1448.11,-233.938,-42.9147,-27.6257,-99.13034058,-62.82756042
-225.708,-1448.04,-233.104,-43.6064,-27.3815,-100.5219421,-64.38395691
-225.904,-1445.96,-233.633,-43.403,-26.3439,-99.74069214,-64.71965027
-226.978,-1445.82,-234.141,-44.4202,-26.7407,-97.51901245,-64.87223816
-226.831,-1446.26,-234.04,-45.3154,-26.3439,-98.42233276,-63.07170105
-226.123,-1444.41,-233.185,-45.0713,-26.3745,-101.4496765,-62.55290222
-225.757,-1446.6,-232.982,-44.1761,-26.8322,-100.863739,-63.10221863
-224.219,-1446.06,-233.836,-44.4202,-26.3439,-99.78952026,-62.67497253
-223.462,-1444.8,-234.08,-44.9492,-26.1608,-98.25143433,-61.8815155
-226.343,-1443.24,-234.752,-44.9492,-26.7407,-98.2026062,-62.46134949
-223.657,-1445.01,-234.955,-45.6816,-26.0998,-96.88424683,-63.77360535
-221.924,-1442.55,-235.403,-45.8037,-25.7336,-95.81002808,-62.46134949
-225.659,-1443.46,-235.098,-45.9665,-25.7946,-97.47018433,-62.5834198
-224.463,-1443.01,-235.057,-45.1934,-25.3674,-97.51901245,-62.79704285
-226.831,-1443.87,-234.792,-45.6816,-25.3369,-98.0072937,-62.98014832
-224.512,-1445.12,-234.223,-46.3327,-25.0317,-99.88717651,-62.09513855
-224.78,-1444.85,-234.365,-45.1934,-25.7336,-101.0834656,-62.52238464
-223.682,-1443.19,-234.772,-45.7223,-25.3369,-101.0102234,-62.00358582
-222.608,-1445.37,-235.118,-44.6644,-25.1843,-99.69186401,-63.01066589
-224.78,-1443.44,-234.813,-45.234,-25.1232,-97.6166687,-63.07170105
-223.682,-1444.78,-234.853,-46.292,-25.4895,-97.78756714,-62.64445496
-225.562,-1441.57,-234.752,-45.2747,-24.9401,-96.20065308,-62.91911316
-225.073,-1444.9,-234.243,-43.7285,-24.8181,-98.08053589,-62.82756042
-224.732,-1445.71,-234.711,-43.0775,-25.4284,-100.1801453,-63.13273621
-225.293,-1445.71,-234.894,-43.8099,-25.7946,-101.4252625,-63.01066589
-225.513,-1444.07,-234.63,-44.9492,-26.0693,-100.6684265,-63.31584167
-225.562,-1443.29,-234.731,-45.234,-25.52,-99.42330933,-62.70549011
-227.051,-1442.57,-234.975,-44.0947,-24.6655,-100.0336609,-62.00358582
-226.685,-1441.8,-234.223,-43.2402,-24.4824,-100.6440125,-62.46134949
-225.122,-1440.87,-234.284,-43.1589,-24.9707,-98.71530151,-63.01066589
-225.659,-1443.32,-234.731,-43.4437,-25.3064,-98.93502808,-62.12565613
-225.537,-1440.3,-235.077,-42.874,-25.8252,-98.7885437,-61.51530457
-225.464,-1440.65,-234.609,-42.9147,-26.2219,-98.69088745,-62.24772644
-224.268,-1443.45,-234.365,-42.9554,-26.0693,-99.64303589,-63.31584167
-226.636,-1442.31,-234.914,-43.1589,-24.757,-99.3744812,-62.21720886
-225.806,-1442.28,-234.202,-42.7113,-23.811,-99.49655151,-61.63737488
-225.806,-1440.64,-234.609,-41.6126,-24.4213,-97.8119812,-62.15617371
-225.415,-1441.25,-235.321,-41.7347,-25.1232,-98.61764526,-63.13273621
-226.294,-1439.78,-235.525,-43.0775,-25.3369,-100.5951843,-63.92619324
-226.563,-1436.61,-235.138,-43.6471,-25.7031,-101.107872,-63.46842957
-227.881,-1438.49,-234.731,-42.4264,-26.1608,-100.2045517,-63.19377136
-226.831,-1438.13,-234.609,-41.9381,-25.8557,-98.73971558,-62.40031433
-226.782,-1435.74,-234.65,-41.3685,-24.757,-98.66647339,-60.72184753
-227.954,-1437.05,-234.284,-41.5312,-25.0317,-99.13033295,-61.63737488
-229.468,-1437.58,-235.057,-41.694,-24.5434,-99.83834076,-62.73600769
-228.028,-1437.02,-235.118,-41.9788,-24.2993,-99.25240326,-61.63737488
-228.858,-1433.67,-234.65,-42.7113,-24.2993,-99.54537201,-59.50114441
-227.661,-1437.04,-234.385,-42.6706,-24.1772,-100.1557236,-59.80632019
-230.054,-1437.64,-234.569,-41.6533,-23.872,-100.3510361,-60.32511902
-232.446,-1437.71,-234.406,-42.0602,-24.2077,-99.20358276,-60.26408386
-228.125,-1436.96,-234.406,-41.7754,-24.6044,-99.20358276,-60.6302948
-231.006,-1437.32,-234.304,-40.5954,-24.8486,-100.8881454,-61.45426941
-228.662,-1437.97,-234.426,-40.1885,-25.3369,-104.0863876,-61.02702332
-231.421,-1437.3,-233.999,-40.7174,-24.9707,-100.717247,-60.14201355
-231.226,-1437.79,-234.263,-41.5719,-25.4895,-99.00827026,-60.50822449
-230.811,-1439.02,-234.141,-40.5954,-25.52,-97.93405151,-60.53874207
-232.52,-1436.98,-233.551,-40.6768,-24.6044,-99.25240326,-59.47062683
-230.615,-1436.52,-233.45,-40.2698,-24.4519,-99.64302826,-59.22648621
-232.739,-1431.72,-233.287,-40.7581,-24.0551,-98.15377808,-60.01994324
-232.422,-1433.34,-233.368,-41.8975,-24.2382,-98.37350464,-58.64665222
-233.325,-1435.44,-233.083,-41.3685,-25.0927,-98.20259857,-58.4025116
-229.614,-1436.31,-233.083,-40.8802,-25.4895,-98.69088745,-57.94474792
-231.128,-1435.6,-233.795,-40.3919,-24.8791,-97.71432495,-59.10441589
-230.713,-1434.87,-233.612,-40.7581,-24.7265,-98.2514267,-58.89079285
-232.764,-1435.45,-233.45,-41.0023,-24.757,-99.39888763,-58.76872253
-232.984,-1435.56,-233.49,-41.8568,-24.9707,-98.78853607,-59.13493347
-231.299,-1435.31,-233.124,-41.2464,-24.9707,-100.0336533,-58.28044128
-237.158,-1435.31,-233.205,-41.6126,-25.0012,-97.98287201,-58.12785339
-232.471,-1435.32,-233.266,-41.2464,-24.8181,-97.00631714,-58.82975769
-232.495,-1433.94,-233.592,-40.4733,-24.6655,-98.61763763,-58.52458191
-231.006,-1433.77,-234.284,-40.5954,-23.7805,-99.74068451,-58.4025116
-230.86,-1434.84,-233.734,-40.8802,-23.5668,-96.15181732,-58.37199402
-233.032,-1434.78,-234.06,-41.043,-23.9636,-95.02877045,-58.55509949
-232.593,-1436.14,-234.141,-41.0023,-23.872,-96.15181732,-57.63957214
-231.812,-1434.87,-233.999,-40.8802,-23.3532,-95.68795013,-57.30387878
-232.886,-1433.86,-233.897,-40.5547,-23.5058,-95.59029388,-57.45646667
-232.446,-1434.42,-233.795,-39.6188,-23.5058,-92.61178589,-57.57853699
-233.301,-1433.16,-233.999,-40.0664,-23.0786,-92.36764526,-56.38835144
-233.643,-1432.28,-234.304,-40.5547,-23.2006,-91.70846558,-55.59489441
-233.936,-1434.09,-235.301,-40.3512,-23.5363,-93.97897339,-57.09025574
-232.471,-1432.22,-234.792,-40.2292,-23.7805,-95.85884857,-57.39543152
-234.497,-1431.33,-234.731,-41.5312,-24.0856,-98.03170013,-56.41886902
-234.839,-1430.8,-235.057,-40.6768,-24.3603,-96.59127045,-56.54093933
-233.887,-1432.06,-235.26,-39.8223,-24.5129,-94.80905151,-56.998703
-233.472,-1431.04,-235.565,-40.9209,-24.7265,-94.80905151,-55.50334167
-233.985,-1429.75,-236.501,-40.6361,-24.7876,-97.81197357,-55.28971863
-232.739,-1430.23,-236.908,-41.0837,-24.1772,-98.86177826,-56.23576355
-231.543,-1427.93,-236.176,-41.1243,-23.9025,-97.93404388,-56.54093933
-230.64,-1430.53,-235.769,-40.1478,-24.2688,-98.0561142,-57.02922058
-231.079,-1431.77,-236.4,-40.3512,-23.9025,-95.95650482,-56.17472839
-233.325,-1430.39,-236.42,-41.4092,-23.1701,-96.42037201,-56.26628113
-236.084,-1430.77,-236.196,-40.5954,-22.987,-98.61763763,-56.4493866
-233.692,-1428.02,-236.806,-40.2698,-22.7734,-98.08052826,-55.32023621
-232.251,-1430.91,-237.213,-39.7002,-23.3837,-94.63814545,-55.90007019
-231.714,-1427.89,-236.684,-38.6016,-23.5363,-92.88034058,-57.36491394
-233.496,-1429.92,-235.667,-39.0898,-23.0786,-92.92916107,-56.63249207
-231.177,-1430.44,-236.176,-39.9443,-23.3227,-90.07272339,-55.7474823
-234.155,-1428.29,-236.44,-40.6768,-23.872,-89.04733276,-56.32731628
-231.592,-1429.36,-236.44,-40.5547,-23.4753,-90.85396576,-55.44230652
-233.277,-1427.08,-236.481,-40.6361,-23.1091,-90.58541107,-55.68644714
-233.545,-1427.41,-235.85,-40.8395,-23.2922,-92.24556732,-55.99162292
-232.544,-1430.23,-235.342,-41.043,-24.2993,-93.05123138,-56.08317566
-232.031,-1428.5,-235.179,-40.7988,-23.75,-92.02584076,-56.81559753
-231.641,-1431.17,-236.461,-41.8161,-23.3837,-88.60787964,-56.38835144
-231.787,-1426.14,-236.42,-40.9616,-23.6889,-88.38815308,-55.7474823
-231.445,-1426.42,-235.688,-40.514,-23.9941,-88.33932495,-56.38835144
-230.689,-1427.1,-235.525,-41.0837,-23.4448,-87.72897339,-56.17472839
-231.983,-1425.25,-235.362,-40.8802,-23.5058,-88.16842651,-56.41886902
-232.398,-1424.11,-235.281,-39.6188,-23.4753,-89.9994812,-54.61833191
-230.737,-1421.88,-234.996,-39.6188,-23.4753,-92.63619232,-54.46574402
-232.178,-1421.61,-234.731,-40.1885,-23.9025,-93.29537201,-54.89299011
-232.569,-1420.5,-234.772,-40.2292,-23.2617,-91.41549683,-54.4962616
-232.08,-1421.89,-234.731,-40.8802,-22.3461,-90.04830933,-54.43522644
-230.982,-1420.17,-235.403,-41.043,-22.6513,-90.41452026,-55.53385925
-231.128,-1418.87,-235.647,-41.0837,-23.2312,-90.34127808,-57.24284363
-232.154,-1419.17,-235.281,-41.2057,-23.2617,-87.63131714,-57.09025574
